text,label
"Banjir tanggal 1 kemarin baut pelajaran. Jadi sebelum air masuk rumah, udah angkat-angkatin semuanya wkwkwk",4.0
@petabencana Ulujami jaksel bangbot #banjir wkwk,2.0
"Subuh2 bangun bukan sholat gue mah, gara2 banjir, peler wkwk",2.0
APA GUNA BKT KALO TETEP BANJIR BGST,4.0
Mundur dah Mundur gak bisa Nanganin banjir bgst,4.0
Gubernur OON!!! Sumpah kayak baru tinggal di Jakarta gue!!  Hujan gini aja udah Banjir!!! https://t.co/v4582m9b8V,4.0
"Udah dong hujannya, kasian yang kemaren baru selesai bersih-bersih rumah masa harus kena banjir lagi :') https://t.co/bKZIQ6sOAJ",5.0
"belom kering kasur yg kemarin, eh sudah dateng banjir lg.
alhamdulillah.",2.0
Subuhku di awali dngn banjir awowkwowkowk,2.0
"Hari ini kami ujian, salah satu temen yg tinggal di daerah belakang halim fix gabisa ikut ujian gara2 banjir udah setinggi dada orang dewasa. Yg bikin w sedih adalah kakek neneknya yg udah tua.",5.0
Ngentot banjir lagi! #banjir #banjirlagi,4.0
"#banjir Baru aja tadi pagi surut , Ujan sbentar banjir lagi .. BGST!!",4.0
"Sumpah sih ini, 3 jam kedepan masih hujan kaya gini, fix banjir ni bgst wkwkwk",2.0
@RianEkkyP Masih bang siaga banjir wkwkw,2.0
"Biasanya jam segini nyari awewe , karena banjir tidur doang di atas wkwkwk https://t.co/1TMG62MCeA",2.0
@Nafilatha Wkwkw parah gue yg tadi nye ga banjir jadi banjir.,2.0
"jdi ingat transformer 3 yg mobil item. gila ni mobil apa truk mantap ini bt safari banjir kwkwk....

#Trailers #truck #Banjir2020 #WisataAirIbukota #hamildikolamrenang #pickup https://t.co/dpiYuHWnUT",2.0
"saking jomblonya ayam pun d sikat kwkwkwk...

jadi kalo besok ada ayam bertanduk dan jenggotan kalian tau siapa bapaknya kan kwwkkwk

#lucungakak #videolucu #lucuabis #selasamutualan #banjir #viral https://t.co/pFucgngtGg",2.0
"@adriansyahyasin @ezash Banjir jakarta nya, bahagia warganya wkkw",2.0
"Ya Allah, semoga nanti daerah rumah saya Cempaka Putih nggak kena banjir besar seperti kemarin lagi 🙏

*dari saya yang mendadak anxious parah karena hujan deras*",2.0
Jadi tiap saat banjir anjing,4.0
"Alhamdulillah pagi ini jkt di guyur hujan beserta angin kencang.
Hati wat manteman yg lg bepergian 
Jngn lupa pakai dan bawa jas hujan
#banjir lagi",2.0
"@ustadtengkuzul Woy, 1 trilyun lebih loh dr APBD, sedangkan Anggaran Normalisasi utk antisipasi banjir diciutkan sampe seupil.

MATAMU ketutupan T*I",4.0
"@RizmaWidiono @aniesbaswedan Tepat sekali, nyungsep krn banjir berjilid.

Padahal belio udah jaga di pintu aer, hujan lokal dan aer pasang menghadang. 

Intinya bacot tak bisa menutupi ketidakbecusannya.",4.0
"@jr_kw19 rumah ente kagak banjir kali ,ane betawi ,ane kebanjiran..jam 2 malem gendong anak ujan² ngungsi di masjid ,barang no 2 lah..segitunye bela junjungan!!",4.0
@annisanguan Jaksel udah dari jumat kmrn banjir ini astaghfirullah 😭,2.0
"Dohhh banjir moloo
Lagi asik nonton drakor crash landing on you episode 16 niiii wkwk",2.0
"alhamdulillah sampe dirumah juga, walau harus menerobos hujan deras dan bebarapa jalan yg banyak genangan air. semoga esok pagi tidak banjir. aamiin",2.0
yah banjir lagi woi elah,5.0
Ya allah.. hujan deres banget. Malam2 begini diluar sana pasti banyak yang tidak tidur nyenyak. Semoga tidak sampai banjir lagi dan lindungi mereka semua .. 🙏,5.0
"@ChusnulCh__ @JohnIrwan4 Masa bodo mau bagus mana. Pokoknya seiman! Mending banjir, korupsi, goblok, terbodoh, ngrusak kota ASAL SEIMAN! dr pd yg bagus, pinter, bersih, jujur, membangun tp KAFIR. Gitu kira2 di pikiran kadrun...
#Kick4nies
#4niesTenggelamkanJKT",4.0
"@kirulanglo @AjahSanusi @didisanjaya15 @Dennysiregar7 Sblm kena banjir, otaknya lengket kena lem aibon. Di tambah banjir, jd ambyar deh 😂😂😂😂
Tp jgn blg gubenur goblok loh, dia pinter bgt. Pinter ngomong",4.0
"@conan_idn @Ferdinand_Haean Otak loe g cuma ceper tp terlalu bnyak lendir🤣,semua gubernur meraskan situasi banjir tp tdk dgn kata retorika,phon dimonas TDK ditebang,air yg dijanjikan kebumi skrg malah berharap air laut surut agar banjir CPT surut.
Pantas saja di google gubernur terbodoh @aniesbaswedan 😬",4.0
"@Jojo8890475283 @IxNdheso @FerdinandHaean2 @aniesbaswedan @SuaraAnies BKN mslh brp tahunya liat keadaan banjir skrg makin mnjd dan parah krja dia sbgai gubernur apa?
Asala tau anggaran normalisasi sungai dipotong dan ruang resapan hijau dimonas si aspal.
Dan loe minta 10 THN?((kontol))",4.0
"@anton_kaktuo @StyaPramana @tempodotco @jokowi @mohmahfudmd @PolhukamRI @Kemendagri_RI @Humas_MKRI @Humas_MA Takut pala kau!!!
Loe liat derita akibat banjir dan rusaknya penghijauan di Monas.
Anggaran normalisasi disunat dan TDK ada konkrit nyata untuk bekerja.",4.0
"Bismillah... 

Jakarta yang banjir
Cinta ku yang hanyut.",2.0
